Country or Area,Year,City,Value
Belarus,1999,Bobruisk,220653
Belarus,1999,Borisov,150730
Belarus,1999,Brest,286438
Belarus,1999,Gomel,475486
Belarus,1999,Grodno,301622
Belarus,1999,Lida,100714
Belarus,1999,MINSK,1677137
Belarus,1999,Mogilev,356457
Belarus,1999,Mozir,109784
Belarus,1999,Novopolotsk,105648
Belarus,1999,Orsha,123861
Belarus,1999,Pinsk,129935
Belarus,1999,Soligorsk,100930
Belarus,1999,Vitebsk,340710
Belgium,2011,Anderlecht,110671
Belgium,2011,Antwerpen (Anvers),503138
Belgium,2011,Antwerpen (Anvers),690015
Belgium,2011,Brugge,117377
Belgium,2011,BRUXELLES (BRUSSEL),177307
Belgium,2011,BRUXELLES (BRUSSEL),1561395
Belgium,2011,Charleroi,204540
Belgium,2011,Charleroi,292441
Belgium,2011,Gent (Gand),248739
Belgium,2011,Gent (Gand),280528
Belgium,2011,Liège (Luik),196272
Belgium,2011,Liège (Luik),493283
Belgium,2011,Namur,110558
Belgium,2011,Schaerbeek,127909
Belgium,2009,Anderlecht,103009
Belgium,2009,Antwerpen (Anvers),480721
Belgium,2009,Antwerpen (Anvers),699039
Belgium,2009,Brugge,116855
Belgium,2009,Brugge,116855
Belgium,2009,BRUXELLES (BRUSSEL),155526
Belgium,2009,BRUXELLES (BRUSSEL),1486414
Belgium,2009,Charleroi,202416
Belgium,2009,Charleroi,289664
Belgium,2009,Gent (Gand),241708
Belgium,2009,Gent (Gand),273000
Belgium,2009,Liège (Luik),191624
Belgium,2009,Liège (Luik),483777
Belgium,2009,Namur,108733
Belgium,2009,Namur,108733
Belgium,2009,Schaerbeek,119754
Belgium,2007,Antwerpen (Anvers),469137
Belgium,2007,Antwerpen (Anvers),686554
Belgium,2007,Brugge,117028
Belgium,2007,BRUXELLES (BRUSSEL),147395
Belgium,2007,BRUXELLES (BRUSSEL),1441201
Belgium,2007,Charleroi,201572
Belgium,2007,Charleroi,288461
Belgium,2007,Gent (Gand),236197
Belgium,2007,Gent (Gand),267014
Belgium,2007,Liège (Luik),189505
Belgium,2007,Liège (Luik),479484
Belgium,2007,Namur,107796
Belgium,2007,Schaerbeek,114766
Belgium,2006,Antwerpen (Anvers),461496
Belgium,2006,Brugge,117224
Belgium,2006,BRUXELLES (BRUSSEL),144784
Belgium,2006,BRUXELLES (BRUSSEL),1018804
Belgium,2006,Charleroi,201300
Belgium,2006,Gent (Gand),233120
Belgium,2006,Liège (Luik),187086
Belgium,2006,Namur,107178
Belgium,2001,Antwerpen (Anvers),447664
Belgium,2001,Antwerpen (Anvers),663623
Belgium,2001,Brugge,116868
Belgium,2001,Brugge,116868
Belgium,2001,BRUXELLES (BRUSSEL),135875
Belgium,2001,BRUXELLES (BRUSSEL),1359557
Belgium,2001,Charleroi,200389
Belgium,2001,Charleroi,286856
Belgium,2001,Gent (Gand),225422
Belgium,2001,Gent (Gand),255793
Belgium,2001,Liège (Luik),184604
Belgium,2001,Liège (Luik),471845
Belgium,2001,Namur,105327
Belgium,2001,Namur,105327
Belgium,2001,Schaerbeek,107488
Belgium,2000,Antwerpen (Anvers),445570
Belgium,2000,Brugge,116559
Belgium,2000,BRUXELLES (BRUSSEL),964405
Belgium,2000,Charleroi,200233
Belgium,2000,Gent (Gand),224685
Belgium,2000,Liège (Luik),184550
Belgium,2000,Namur,105248
Bermuda,2010,HAMILTON,3686
Bermuda,2010,Town of St. George,3398
Bermuda,2000,HAMILTON,969
Bermuda,2000,HAMILTON,3461
Bermuda,2000,Town of St. George,3306
Bhutan,2005,THIMPHU,79185
Bolivia (Plurinational State of),2001,Cochabamba,516683
Bolivia (Plurinational State of),2001,El Alto,647350
Bolivia (Plurinational State of),2001,LA PAZ,789585
Bolivia (Plurinational State of),2001,Oruro,201230
Bolivia (Plurinational State of),2001,Potosí,132966
Bolivia (Plurinational State of),2001,Santa Cruz,1113582
Bolivia (Plurinational State of),2001,SUCRE,193876
Bolivia (Plurinational State of),2001,Tarija,135783
Bosnia and Herzegovina,1991,Banja Luka,195692
Bosnia and Herzegovina,1991,Banja Luka,195994
Bosnia and Herzegovina,1991,Doboj,102549
Bosnia and Herzegovina,1991,Doboj,102624
Bosnia and Herzegovina,1991,Mostar,126628
Bosnia and Herzegovina,1991,Mostar,127034
Bosnia and Herzegovina,1991,Prijedor,112543
Bosnia and Herzegovina,1991,Prijedor,112635
Bosnia and Herzegovina,1991,SARAJEVO,527049
Bosnia and Herzegovina,1991,SARAJEVO,529021
Bosnia and Herzegovina,1991,Tuzla,131318
Bosnia and Herzegovina,1991,Tuzla,131866
Bosnia and Herzegovina,1991,Zenica,145517
Bosnia and Herzegovina,1991,Zenica,145837
Botswana,2011,Francistown,98961
Botswana,2011,GABORONE,231592
Botswana,2001,Francistown,101028
Botswana,2001,Francistown,113315
Botswana,2001,GABORONE,233136
Botswana,2001,GABORONE,282150
Brazil,2010,Abaeteluba,80804
Brazil,2010,Abaeteluba,82998
Brazil,2010,Açailândia,78237
Brazil,2010,Açailândia,78237
Brazil,2010,Aguas Lindas de Goiás,159138
Brazil,2010,Aguas Lindas de Goiás,159138
Brazil,2010,Alagoinhas,122324
Brazil,2010,Alagoinhas,124042
Brazil,2010,Almirante Tamandaré,98892
Brazil,2010,Almirante Tamandaré,98892
Brazil,2010,Alvorada,175575
Brazil,2010,Alvorada,195673
Brazil,2010,Americana,209654
Brazil,2010,Americana,209654
Brazil,2010,Ananindeua,470819
Brazil,2010,Ananindeua,470819
Brazil,2010,Anápolis,325163
Brazil,2010,Anápolis,328755
Brazil,2010,Angra dos Reis,65364
Brazil,2010,Angra dos Reis,163199
Brazil,2010,Aparecida de Goiania,157296
Brazil,2010,Aparecida de Goiania,455193
Brazil,2010,Apucarana,108887
Brazil,2010,Apucarana,114104
Brazil,2010,Aracaju,571149
Brazil,2010,Aracaju,571149
Brazil,2010,Araçatuba,178077
Brazil,2010,Araçatuba,178077
Brazil,2010,Araguaina,142925
Brazil,2010,Araguaina,142925
Brazil,2010,Araguario,100753
Brazil,2010,Araguario,102583
Brazil,2010,Arapiraca,181481
Brazil,2010,Arapiraca,181481
Brazil,2010,Arapongas,101851
Brazil,2010,Arapongas,101851
Brazil,2010,Araraquara,143071
Brazil,2010,Araraquara,202739
Brazil,2010,Araras,112444
Brazil,2010,Araras,112444
Brazil,2010,Araruama,76872
Brazil,2010,Araruama,106486
Brazil,2010,Araucária,109484
Brazil,2010,Araucária,110205
Brazil,2010,Atibaia,115229
Brazil,2010,Atibaia,115229
Brazil,2010,Bacabal,77860
Brazil,2010,Bacabal,77860
Brazil,2010,Bagé,97765
Brazil,2010,Bagé,97765
Brazil,2010,Balneário Camboriú,108089
Brazil,2010,Balneário Camboriú,108089
Brazil,2010,Barbacena,107207
Brazil,2010,Barbacena,115568
Brazil,2010,Barra Mansa,171125
Brazil,2010,Barra Mansa,176230
Brazil,2010,Barreiras,123741
Brazil,2010,Barreiras,123741
Brazil,2010,Barretos,108306
Brazil,2010,Barretos,108686
Brazil,2010,Barueri,112726
Brazil,2010,Barueri,240749
Brazil,2010,Bauru,337094
Brazil,2010,Bauru,338186
Brazil,2010,Belém,143474
Brazil,2010,Belém,1381475
Brazil,2010,Belford Roxo,469332
Brazil,2010,Belford Roxo,469332
Brazil,2010,Belo Horizonte,1433244
Brazil,2010,Belo Horizonte,2375151
Brazil,2010,Bento Gonçalves,96830
Brazil,2010,Bento Gonçalves,99104
Brazil,2010,Betim,375331
Brazil,2010,Betim,375331
Brazil,2010,Birigui,105487
Brazil,2010,Birigui,105487
Brazil,2010,Blumenou,248655
Brazil,2010,Blumenou,294821
Brazil,2010,Boa Vista,277799
Brazil,2010,Boa Vista,277799
Brazil,2010,Botucatu,115606
Brazil,2010,Botucatu,122744
Brazil,2010,Bragança,65739
Brazil,2010,Bragança,72621
Brazil,2010,Bragança Paulista,142255
Brazil,2010,Bragança Paulista,142255
Brazil,2010,BRASILIA,2481272
Brazil,2010,BRASILIA,2481272
Brazil,2010,Brusque,102025
Brazil,2010,Brusque,102025
Brazil,2010,Cabo de Santo Agostinho,95979
Brazil,2010,Cabo de Santo Agostinho,167783
Brazil,2010,Cabo Frio,140269
Brazil,2010,Cabo Frio,140486
Brazil,2010,Cachoeirinha,118278
Brazil,2010,Cachoeirinha,118278
Brazil,2010,Cachoeiro de Itapemirim,162947
Brazil,2010,Cachoeiro de Itapemirim,173589
Brazil,2010,Camacari,161226
Brazil,2010,Camacari,231973
Brazil,2010,Camaragibe,144466
Brazil,2010,Camaragibe,144466
Brazil,2010,Cametá,40024
Brazil,2010,Cametá,52838
Brazil,2010,Campina Grande,355014
Brazil,2010,Campina Grande,367209
Brazil,2010,Campinas,952659
Brazil,2010,Campinas,1061540
Brazil,2010,Campo Grande,774202
Brazil,2010,Campo Grande,776242
Brazil,2010,Campo Largo,76002
Brazil,2010,Campo Largo,94171
Brazil,2010,Campos dos Goytacazes,356608
Brazil,2010,Campos dos Goytacazes,418725
Brazil,2010,Canoas,323827
Brazil,2010,Canoas,323827
Brazil,2010,Carapicuíba,230355
Brazil,2010,Carapicuíba,369584
Brazil,2010,Caraguatatuba,55414
Brazil,2010,Caraguatatuba,96612
Brazil,2010,Cariacica,115513
Brazil,2010,Cariacica,337643
Brazil,2010,Caruaru,277982
Brazil,2010,Caruaru,279589
Brazil,2010,Cascavel,266835
Brazil,2010,Cascavel,270049
Brazil,2010,Castanhal,149918
Brazil,2010,Castanhal,153378
Brazil,2010,Catanduva,111914
Brazil,2010,Catanduva,111914
Brazil,2010,Caucaia,149896
Brazil,2010,Caucaia,290220
Brazil,2010,Caxias,118534
Brazil,2010,Caxias,118534
Brazil,2010,Caxias do Sul,415822
Brazil,2010,Caxias do Sul,419406
Brazil,2010,Chapecó,166040
Brazil,2010,Chapecó,168113
Brazil,2010,Codo,80924
Brazil,2010,Codo,81045
Brazil,2010,Colatina,96028
Brazil,2010,Colatina,98395
Brazil,2010,Colombo,203203
Brazil,2010,Colombo,203203
Brazil,2010,Conselheiro Lafaiete,110588
Brazil,2010,Conselheiro Lafaiete,111266
Brazil,2010,Contagem,379044
Brazil,2010,Contagem,601400
Brazil,2010,Coronel Fabriciano,47625
Brazil,2010,Coronel Fabriciano,102395
Brazil,2010,Corumbá,91697
Brazil,2010,Corumbá,93452
Brazil,2010,Cotia,170507
Brazil,2010,Cotia,201150
Brazil,2010,Crato,93469
Brazil,2010,Crato,100916
Brazil,2010,Criciúma,133031
Brazil,2010,Criciúma,189630
Brazil,2010,Cubatao,118720
Brazil,2010,Cubatao,118720
Brazil,2010,Cuiabá,220859
Brazil,2010,Cuiabá,540814
Brazil,2010,Curitiba,1751907
Brazil,2010,Curitiba,1751907
Brazil,2010,Diadema,386089
Brazil,2010,Diadema,386089
Brazil,2010,Divinópolis,202220
Brazil,2010,Divinópolis,207516
Brazil,2010,Dourados,173647
Brazil,2010,Dourados,181005
Brazil,2010,Duque de Caxias,341304
Brazil,2010,Duque de Caxias,852138
Brazil,2010,Embu,240230
Brazil,2010,Embu,240230
Brazil,2010,Eunápolis,93413
Brazil,2010,Eunápolis,93413
Brazil,2010,Feira de Santana,495516
Brazil,2010,Feira de Santana,510635
Brazil,2010,Ferraz de Vasconcelos,111727
Brazil,2010,Ferraz de Vasconcelos,160754
Brazil,2010,Florianópolis,249477
Brazil,2010,Florianópolis,405189
Brazil,2010,Formosa,88171
Brazil,2010,Formosa,92023
Brazil,2010,Fortaleza,862750
Brazil,2010,Fortaleza,2452185
Brazil,2010,Foz do Iguaçu,253962
Brazil,2010,Foz do Iguaçu,253962
Brazil,2010,Franca,313046
Brazil,2010,Franca,313046
Brazil,2010,Francisco Morato,154207
Brazil,2010,Francisco Morato,154207
Brazil,2010,Franco da Rocha,121244
Brazil,2010,Franco da Rocha,121244
Brazil,2010,Garanhuns,112462
Brazil,2010,Garanhuns,115356
Brazil,2010,Goiânia,1296324
Brazil,2010,Goiânia,1297154
Brazil,2010,Governador Valadares,245125
Brazil,2010,Governador Valadares,253300
Brazil,2010,Gravatai,228093
Brazil,2010,Gravatai,243497
Brazil,2010,Guarapari,100528
Brazil,2010,Guarapari,100528
Brazil,2010,Guarapuava,142163
Brazil,2010,Guarapuava,152993
Brazil,2010,Guaratinguetá,106762
Brazil,2010,Guaratinguetá,106762
Brazil,2010,Guarujá,138753
Brazil,2010,Guarujá,290696
Brazil,2010,Guarulhos,784971
Brazil,2010,Guarulhos,1221979
Brazil,2010,Hortolandia,192692
Brazil,2010,Hortolandia,192692
Brazil,2010,Ibirité,83765
Brazil,2010,Ibirité,158590
Brazil,2010,Igarassu,91953
Brazil,2010,Igarassu,93931
Brazil,2010,Ilhéus,148437
Brazil,2010,Ilhéus,155281
Brazil,2010,Imperatriz,234547
Brazil,2010,Imperatriz,234547
Brazil,2010,Indaiatuba,199592
Brazil,2010,Indaiatuba,199592
Brazil,2010,Ipatinga,148687
Brazil,2010,Ipatinga,236968
Brazil,2010,Itabiraí,100300
Brazil,2010,Itabiraí,102316
Brazil,2010,Itaboraí,107527
Brazil,2010,Itaboraí,215327
Brazil,2010,Itabuna,199749
Brazil,2010,Itabuna,199749
Brazil,2010,Itaguaí,104195
Brazil,2010,Itaguaí,104209
Brazil,2010,Itajaí,173452
Brazil,2010,Itajaí,173452
Brazil,2010,Itapecerica da Serra,151349
Brazil,2010,Itapecerica da Serra,151349
Brazil,2010,Itapetininga,123439
Brazil,2010,Itapetininga,131050
Brazil,2010,Itapevi,200769
Brazil,2010,Itapevi,200769
Brazil,2010,Itapipoca,56330
Brazil,2010,Itapipoca,66909
Brazil,2010,Itaquaquecetuba,321770
Brazil,2010,Itaquaquecetuba,321770
Brazil,2010,Itatiba,85666
Brazil,2010,Itatiba,85666
Brazil,2010,Itu,144269
Brazil,2010,Itu,144269
Brazil,2010,Jaboatao dos Guarapes,335371
Brazil,2010,Jaboatao dos Guarapes,630595
Brazil,2010,Jacareí,187144
Brazil,2010,Jacareí,208297
Brazil,2010,Jandira,108344
Brazil,2010,Jandira,108344
Brazil,2010,Jaraguá do Sul,132800
Brazil,2010,Jaraguá do Sul,132800
Brazil,2010,Jaú,118895
Brazil,2010,Jaú,126943
Brazil,2010,Jequié,136518
Brazil,2010,Jequié,139426
Brazil,2010,Ji-Paraná,103256
Brazil,2010,Ji-Paraná,104858
Brazil,2010,Joao Pessoa,720954
Brazil,2010,Joao Pessoa,720954
Brazil,2010,Joinville,486803
Brazil,2010,Joinville,497850
Brazil,2010,Juazeiro,151336
Brazil,2010,Juazeiro,160775
Brazil,2010,Juàzeiro do Norte,238889
Brazil,2010,Juàzeiro do Norte,240128
Brazil,2010,Juiz de Fora,489801
Brazil,2010,Juiz de Fora,510378
Brazil,2010,Jundiaí,354204
Brazil,2010,Jundiaí,354204
Brazil,2010,Lages,153676
Brazil,2010,Lages,153937
Brazil,2010,Lauro de Freitas,163449
Brazil,2010,Lauro de Freitas,163449
Brazil,2010,Limeira,267804
Brazil,2010,Limeira,267804
Brazil,2010,Linhares,109653
Brazil,2010,Linhares,121567
Brazil,2010,Londrina,485822
Brazil,2010,Londrina,493520
Brazil,2010,Luziânia,98752
Brazil,2010,Luziânia,162807
Brazil,2010,Macae,194652
Brazil,2010,Macae,202859
Brazil,2010,Macapá,369287
Brazil,2010,Macapá,381091
Brazil,2010,Maceió,932078
Brazil,2010,Maceió,932078
Brazil,2010,Magé,54633
Brazil,2010,Magé,215236
Brazil,2010,Manaus,1792881
Brazil,2010,Manaus,1792881
Brazil,2010,Maraba,186270
Brazil,2010,Maraba,186270
Brazil,2010,Maracanau,163853
Brazil,2010,Maracanau,207635
Brazil,2010,Maranguape,59468
Brazil,2010,Maranguape,86309
Brazil,2010,Maricá,40074
Brazil,2010,Maricá,125401
Brazil,2010,Marília,197342
Brazil,2010,Marília,207021
Brazil,2010,Maringá,342310
Brazil,2010,Maringá,350653
Brazil,2010,Marituba,107123
Brazil,2010,Marituba,107123
Brazil,2010,Mauá,417064
Brazil,2010,Mauá,417064
Brazil,2010,Mesquita,168376
Brazil,2010,Mesquita,168376
Brazil,2010,Moji das Cruzes,163259
Brazil,2010,Moji das Cruzes,357313
Brazil,2010,Moji-Guaçu,127452
Brazil,2010,Moji-Guaçu,130295
Brazil,2010,Montes Claros,338381
Brazil,2010,Montes Claros,344427
Brazil,2010,Mossoró,237241
Brazil,2010,Mossoró,237241
Brazil,2010,Muriaé,86814
Brazil,2010,Muriaé,93225
Brazil,2010,Natal,803739
Brazil,2010,Natal,803739
Brazil,2010,Nilópolis,102161
Brazil,2010,Nilópolis,157425
Brazil,2010,Niterói,487562
Brazil,2010,Niterói,487562
Brazil,2010,Nossa Senhora do Socorro,155823
Brazil,2010,Nossa Senhora do Socorro,155823
Brazil,2010,Nova Friburgo,113217
Brazil,2010,Nova Friburgo,159372
Brazil,2010,Nova Iguaçu,787563
Brazil,2010,Nova Iguaçu,787563
Brazil,2010,Nôvo Hamburgo,234798
Brazil,2010,Nôvo Hamburgo,234798
Brazil,2010,Olinda,370332
Brazil,2010,Olinda,370332
Brazil,2010,Osasco,666740
Brazil,2010,Osasco,666740
Brazil,2010,Ourinhos,100374
Brazil,2010,Ourinhos,100374
Brazil,2010,Paço do Lumiar,78811
Brazil,2010,Paço do Lumiar,78811
Brazil,2010,Palhoça,119360
Brazil,2010,Palhoça,135311
Brazil,2010,Palmas,217056
Brazil,2010,Palmas,221742
Brazil,2010,Paranaguá,133761
Brazil,2010,Paranaguá,135421
Brazil,2010,Parauapebas,138690
Brazil,2010,Parauapebas,138690
Brazil,2010,Parintins,67987
Brazil,2010,Parintins,69890
Brazil,2010,Parnaíba,137485
Brazil,2010,Parnaíba,137485
Brazil,2010,Parnamirim,202456
Brazil,2010,Parnamirim,202456
Brazil,2010,Passo Fundo,179630
Brazil,2010,Passo Fundo,180120
Brazil,2010,Passos,100859
Brazil,2010,Passos,100859
Brazil,2010,Patos,96360
Brazil,2010,Patos,97278
Brazil,2010,Patos de Minas,124349
Brazil,2010,Patos de Minas,127724
Brazil,2010,Paulista,300466
Brazil,2010,Paulista,300466
Brazil,2010,Paulo Afonso,93404
Brazil,2010,Paulo Afonso,93404
Brazil,2010,Pelotas,306193
Brazil,2010,Pelotas,306193
Brazil,2010,Petrolina,217093
Brazil,2010,Petrolina,219172
Brazil,2010,Petrópolis,185876
Brazil,2010,Petrópolis,281286
Brazil,2010,Pindamonhangaba,103395
Brazil,2010,Pindamonhangaba,141708
Brazil,2010,Pinhais,117008
Brazil,2010,Pinhais,117008
Brazil,2010,Piracicaba,297767
Brazil,2010,Piracicaba,356743
Brazil,2010,Poà,99116
Brazil,2010,Poà,104338
Brazil,2010,Poços de Caldas,148722
Brazil,2010,Poços de Caldas,148722
Brazil,2010,Ponta Grossa,303399
Brazil,2010,Ponta Grossa,304717
Brazil,2010,Porto Alegre,1409351
Brazil,2010,Porto Alegre,1409351
Brazil,2010,Porto Seguro,80240
Brazil,2010,Porto Seguro,104078
Brazil,2010,Porto Velho,369259
Brazil,2010,Porto Velho,392475
Brazil,2010,Pouso Alegre,118847
Brazil,2010,Pouso Alegre,119590
Brazil,2010,Praia Grande,201259
Brazil,2010,Praia Grande,262051
Brazil,2010,Presidente Prudente,200042
Brazil,2010,Presidente Prudente,203382
Brazil,2010,Queimados,137962
Brazil,2010,Queimados,137962
Brazil,2010,Recife,1537704
Brazil,2010,Recife,1537704
Brazil,2010,Resende,77848
Brazil,2010,Resende,112331
Brazil,2010,Ribeirao das Neves,134449
Brazil,2010,Ribeirao das Neves,294158
Brazil,2010,Ribeirao Pires,77660
Brazil,2010,Ribeirao Pires,113068
Brazil,2010,Ribeirao Prêto,590593
Brazil,2010,Ribeirao Prêto,603186
Brazil,2010,Rio Branco,308545
Brazil,2010,Rio Branco,308545
Brazil,2010,Rio Claro,178613
Brazil,2010,Rio Claro,181720
Brazil,2010,Rio das Ostras,99905
Brazil,2010,Rio das Ostras,99905
Brazil,2010,Rio de Janeiro,6320446
Brazil,2010,Rio de Janeiro,6320446
Brazil,2010,Rio Grande,178454
Brazil,2010,Rio Grande,189429
Brazil,2010,Rio Verde,160661
Brazil,2010,Rio Verde,163540
Brazil,2010,Rondonópolis,144049
Brazil,2010,Rondonópolis,188028
Brazil,2010,Sabára,44206
Brazil,2010,Sabára,123084
Brazil,2010,Salto,104688
Brazil,2010,Salto,104688
Brazil,2010,Salvador,2674923
Brazil,2010,Salvador,2674923
Brazil,2010,Santa Bárbara D'Oeste,178596
Brazil,2010,Santa Bárbara D'Oeste,178596
Brazil,2010,Santa Cruz do Sul,102891
Brazil,2010,Santa Cruz do Sul,105190
Brazil,2010,Santa Luzia (Minas Gerais),72187
Brazil,2010,Santa Luzia (Minas Gerais),202378
Brazil,2010,Santa Maria,246544
Brazil,2010,Santa Maria,248347
Brazil,2010,Santa Rita,101319
Brazil,2010,Santa Rita,103717
Brazil,2010,Santana,96509
Brazil,2010,Santana,99111
Brazil,2010,Santana de Parnaíba,108813
Brazil,2010,Santana de Parnaíba,108813
Brazil,2010,Santarém,205711
Brazil,2010,Santarém,215790
Brazil,2010,Santo André,568538
Brazil,2010,Santo André,676407
Brazil,2010,Santos,419086
Brazil,2010,Santos,419086
Brazil,2010,Sao Bernardo do Campo,736466
Brazil,2010,Sao Bernardo do Campo,752658
Brazil,2010,Sao Caetano do Sul,149263
Brazil,2010,Sao Caetano do Sul,149263
Brazil,2010,Sao Carlo,116765
Brazil,2010,Sao Carlo,213061
Brazil,2010,Sao Gonçalo,337273
Brazil,2010,Sao Gonçalo,998999
Brazil,2010,Sao Joao de Meriti,234340
Brazil,2010,Sao Joao de Meriti,458673
Brazil,2010,Sao José,25993
Brazil,2010,Sao José,207312
Brazil,2010,Sao José de Ribamar,35978
Brazil,2010,Sao José de Ribamar,37709
Brazil,2010,Sao José do Rio Prêto,372492
Brazil,2010,Sao José do Rio Prêto,383490
Brazil,2010,Sao José dos Campos,533501
Brazil,2010,Sao José dos Campos,617119
