Entity,Year,Share below $6.85 a day,p90_p10_ratio,p90_p50_ratio,reporting_gdp
Croatia,2018,2.741768467,4.024604569,1.884773663,13519.55883
Croatia,2019,2.382980643,3.892973856,1.822876817,14068.04453
Cyprus,2004,0.2677852178,3.566282421,1.948818898,24797.92016
Cyprus,2005,0.1024176622,3.513753327,1.965260546,25629.58417
Cyprus,2006,0.04375918399,3.455149502,1.899543379,26393.67865
Cyprus,2007,0.09495648239,3.638245033,1.997727273,27154.90072
Cyprus,2008,0.02953129168,3.762711864,2.046082949,27447.24093
Cyprus,2009,0.1748249578,3.790393013,2.047169811,26181.7436
Cyprus,2010,0.2074046432,3.767962806,2.058891455,26019.76438
Cyprus,2011,0.1707505047,3.829604131,2.106508876,25466.1084
Cyprus,2012,0.05901572065,4.093113482,2.161331626,24216.52852
Cyprus,2013,0.2717135222,4.179810726,2.217573222,22682.26657
Cyprus,2014,0.3757077588,4.367124857,2.18794835,22513.77926
Cyprus,2015,0.1278960149,4.261615044,2.122589532,23408.33668
Cyprus,2016,0.1352893217,4.003531786,2.101986755,24805.20256
Cyprus,2017,0.07238906113,3.950437318,2.050441362,26013.83282
Cyprus,2018,0.1719417264,3.755555556,2.043530834,27161.40335
Cyprus,2019,0.3404329921,3.767391304,2.005787037,28211.06465
Czechia,1992,0.7463214044,2.357781753,1.554245283,10238.24768
Czechia,1993,0.4920812988,2.891791045,1.825677267,10233.94219
Czechia,1996,1.488308234,3.012820513,1.760739261,11711.31541
Czechia,2002,0.746875299,3.220064725,1.796028881,12959.81748
Czechia,2004,1.287163701,3.315047022,1.784810127,14070.28046
Czechia,2005,0.7930988616,3.246606335,1.757142857,14978.41319
Czechia,2006,0.8037019321,3.221288515,1.785714286,15948.74529
Czechia,2007,0.6838271162,3.022813688,1.764053254,16739.17872
Czechia,2008,0.4915608226,2.924816626,1.733695652,17046.88503
Czechia,2009,0.8090485166,3.004278729,1.744144784,16160.62056
Czechia,2010,0.8775181718,3.204314721,1.7920511,16505.9537
Czechia,2011,0.767183835,3.166454082,1.74455376,16761.82731
Czechia,2012,0.8735174046,3.111601513,1.767550143,16606.99254
Czechia,2013,0.7066656518,3.169871795,1.769863994,16593.86423
Czechia,2014,0.8188888745,3.036791315,1.767907303,16951.37912
Czechia,2015,0.441795547,3.006329114,1.755712366,17829.69832
Czechia,2016,0.7159078572,2.920738328,1.755301794,18247.01173
Czechia,2017,0.5126259248,2.888198758,1.760252366,19139.23988
Czechia,2018,0.2389851809,2.932739862,1.796969697,19685.49448
Czechia,2019,0.2727972705,2.962523719,1.807525326,20202.15159
Democratic Republic of Congo,2004,99.70261544,6.6,2.788732394,353.7318996
Democratic Republic of Congo,2012,97.35814265,6.948275862,2.760273973,432.6784074
Denmark,1987,1.245447064,3.051974214,1.753472222,38585.40285
Denmark,1992,0.9995721622,2.878134796,1.69630485,40383.55878
Denmark,1995,0.2473788158,2.695086705,1.663322185,43310.25009
Denmark,2000,0.2499600447,2.800829876,1.705263158,49241.928
Denmark,2003,0.4127512987,2.981702763,1.737758433,49599.99696
Denmark,2004,0.4056843825,2.949458484,1.732767762,50792.00095
Denmark,2005,0.4622458247,2.917847025,1.743915344,51835.83271
Denmark,2006,0.3451111927,2.936066713,1.753112033,53687.44155
Denmark,2007,0.5733499429,2.944900753,1.757916241,53935.87025
Denmark,2008,0.7719070753,2.934633812,1.741116751,53345.35762
Denmark,2009,1.030397173,3.145907473,1.77331996,50457.23249
Denmark,2010,0.2380587172,3.181504486,1.792031098,51173.46616
Denmark,2011,0.6302386909,3.132737276,1.812935323,51644.46351
Denmark,2012,0.4387611401,3.165855355,1.830150754,51567.04015
Denmark,2013,0.6419156689,3.322088068,1.848814229,51831.79793
Denmark,2014,0.6864542167,3.203500343,1.830392157,52404.76397
Denmark,2015,0.4220958034,3.085177733,1.798631476,53254.85637
Denmark,2016,0.5394296983,3.177189409,1.779467681,54556.06895
Denmark,2017,0.2522603969,3.262768817,1.820056232,55735.7649
Denmark,2018,0.2588596388,3.265139116,1.830275229,56563.48847
Denmark,2019,0.3904610078,3.053968254,1.77818854,57553.13124
Djibouti,2002,82.54710094,5.88,2.484507042,1772.395149
Djibouti,2012,75.97301106,8.538461538,2.668269231,2312.287296
Djibouti,2013,80.61579679,7.223021583,2.677333333,2386.248188
Djibouti,2017,78.49100059,6.55483871,2.484107579,2893.758813
Dominican Republic,1986,37.55884004,9.924242424,2.898230088,2727.821612
Dominican Republic,1989,65.31722609,9.292682927,3.12295082,3020.064764
Dominican Republic,1992,52.50194092,7.742738589,2.86196319,3028.106038
Dominican Republic,1996,42.3057495,8.973782772,3.017632242,3480.274229
Dominican Republic,1997,39.43261445,9.172161172,2.915017462,3727.800214
Dominican Republic,2000,41.09846858,10.25373134,3.244391972,4209.411868
Dominican Republic,2001,40.53010187,9.51048951,3.245823389,4249.100081
Dominican Republic,2002,40.03822024,10.171875,3.133574007,4375.789832
Dominican Republic,2003,49.01512191,9.852813853,3.279538905,4255.766209
Dominican Republic,2004,57.03209263,9.64,3.273344652,4304.770081
Dominican Republic,2005,48.22121877,9.941908714,3.379407616,4647.037875
Dominican Republic,2006,44.95174185,9.870229008,3.341085271,5006.552377
Dominican Republic,2007,44.25770908,8.848708487,3.151116951,5308.632394
Dominican Republic,2008,45.86204736,8.158273381,3.069012179,5409.947949
Dominican Republic,2009,42.86076563,8.581314879,3.151207116,5393.470287
Dominican Republic,2010,43.66839362,8.744027304,3.190535492,5771.918418
Dominican Republic,2011,41.63667652,7.846645367,3.013496933,5881.135421
Dominican Republic,2012,41.23925689,7.706840391,2.935483871,5969.352761
Dominican Republic,2013,40.50855562,7.850931677,3.060532688,6187.283014
Dominican Republic,2014,34.77146078,7.824362606,3.015283843,6547.307977
Dominican Republic,2015,30.35253177,7.769633508,2.973947896,6921.520594
Dominican Republic,2016,28.73057286,7.921914358,2.939252336,7300.033285
Dominican Republic,2017,25.54836435,6.101321586,2.633079848,7556.85365
Dominican Republic,2018,22.20852873,6.041237113,2.6114082,7997.761109
Dominican Republic,2019,20.19188126,5.992217899,2.610169492,8314.344819
Dominican Republic,2020,23.78662981,5.892933619,2.586466165,7677.710372
Ecuador,1994,64.87417276,11.56338028,3.303822938,4412.902079
Ecuador,1999,67.77788371,14.66666667,3.617777778,4243.872201
Ecuador,2000,75.94445257,11.58490566,3.38292011,4209.344979
Ecuador,2003,57.76594094,11.86904762,3.492119089,4440.729795
Ecuador,2004,58.88251678,11.79393939,3.468805704,4725.232443
Ecuador,2005,50.64538121,12.06185567,3.466666667,4892.691322
Ecuador,2006,45.83529498,10.38333333,3.318242344,5023.291052
Ecuador,2007,44.88314215,11.14522822,3.515706806,5048.144555
Ecuador,2008,42.29656251,10.07692308,3.275,5280.71364
Ecuador,2009,43.1516812,9.348484848,3.135959339,5224.838337
Ecuador,2010,38.7547153,9.365187713,3.168591224,5323.737482
Ecuador,2011,34.68937968,9.025316456,2.98951782,5654.92807
Ecuador,2012,31.45929582,9.077380952,2.961165049,5885.099861
Ecuador,2013,31.22533251,8.545706371,3.012695313,6084.443907
Ecuador,2014,27.60237887,7.94344473,2.871747212,6218.239195
Ecuador,2015,28.79877776,8.28,2.907303371,6124.490887
Ecuador,2016,28.16440607,8.018617021,2.8125,5947.00199
Ecuador,2017,27.0699047,8.092783505,2.808586762,5981.132618
Ecuador,2018,27.84983902,8.695652174,2.925045704,5952.218084
Ecuador,2019,29.71355327,8.346883469,2.883895131,5853.81306
Ecuador,2020,34.6216859,9.581881533,3.002183406,5317.677257
Ecuador - urban,1987,59.73258897,11.79856115,2.954954955,4136.933598
Ecuador - urban,1995,64.40800151,9.480225989,3.290196078,4414.928258
Ecuador - urban,1998,64.31170168,10.20606061,3.582978723,4543.999832
Egypt,1990,78.86615079,3.786885246,2.057906459,2039.852078
Egypt,1995,81.84079141,3.270992366,1.956621005,2216.948207
Egypt,1999,70.39386963,3.409090909,2,2556.229183
Egypt,2004,77.74546638,3.542435424,2.046908316,2794.458283
Egypt,2008,77.45104811,3.375,1.981132075,3336.028058
Egypt,2010,70.56709851,3.356466877,1.992509363,3478.940246
Egypt,2012,67.76941796,3.122807018,1.910554562,3470.308563
Egypt,2015,64.458012,3.380116959,1.989672978,3600.913793
Egypt,2017,72.63664584,3.52739726,2.031558185,3771.901744
El Salvador,1989,58.10384766,14.36036036,2.791593695,2325.783717
El Salvador,1991,65.86246168,14.75471698,3.313559322,2409.031402
El Salvador,1995,58.24290066,9.873563218,2.946826758,2839.205247
El Salvador,1996,59.68304452,10.99378882,3.121693122,2831.387605
El Salvador,1998,57.90210842,21.14606742,3.330973451,2941.940446
El Salvador,1999,55.3449114,16.49586777,3.354621849,2981.341729
El Salvador,2000,50.96918443,12.51396648,3.338301043,2992.900789
El Salvador,2001,52.39803517,13.38271605,3.36124031,2999.323904
El Salvador,2002,52.36570206,13.64556962,3.342635659,3028.546202
El Salvador,2003,53.56392151,14.15714286,3.141045959,3059.566387
El Salvador,2004,51.75257365,10.33160622,3.053598775,3071.545804
El Salvador,2005,51.82211827,10.13,3.074355083,3140.032963
El Salvador,2006,50.50114113,7.910204082,2.854197349,3261.763941
El Salvador,2007,47.2184204,6.993055556,2.797222222,3308.049627
El Salvador,2008,50.92157756,8.49382716,3.071428571,3364.100436
El Salvador,2009,50.49992703,7.630522088,2.794117647,3280.020388
El Salvador,2010,49.13237995,7.440613027,2.786226686,3334.932842
El Salvador,2011,49.97260789,6.676363636,2.680291971,3447.350131
El Salvador,2012,47.12325578,6.290540541,2.582524272,3528.867124
El Salvador,2013,42.73407934,6.575079872,2.652061856,3591.427069
El Salvador,2014,42.72025188,6.4,2.645994832,3636.010312
El Salvador,2015,40.19542293,5.774566474,2.472772277,3705.579704
El Salvador,2016,38.7419488,6.052785924,2.460071514,3781.378574
El Salvador,2017,36.33067029,5.512195122,2.356894554,3846.973934
El Salvador,2018,32.98241772,5.869109948,2.429035753,3920.526278
El Salvador,2019,28.75677874,5.784037559,2.49140546,3993.529062
Estonia,1993,31.05847656,5.293556086,2.364605544,6803.676686
Estonia,1995,32.3596836,4.28436019,2.029180696,7134.660923
Estonia,1998,27.30764078,5.248908297,2.394422311,9153.382982
Estonia,2000,28.28089713,5.027522936,2.269151139,9956.134274
Estonia,2001,30.76883871,4.939534884,2.303687636,10621.30694
Estonia,2002,28.89319108,5.02764977,2.299262381,11412.57736
Estonia,2003,27.34623357,4.894495413,2.155555556,12357.27768
Estonia,2004,20.56216919,5.027888446,2.210157618,13277.20489
Estonia,2005,7.614209571,4.488341969,2.176507538,14625.50435
Estonia,2006,4.587874222,4.263271939,2.108788853,16148.71176
Estonia,2007,2.981434207,4.088021779,2.087581094,17452.07837
Estonia,2008,2.997895434,4.157657658,2.080703336,16600.89051
Estonia,2009,4.042104743,4.231141199,2.06758034,14199.68319
Estonia,2010,5.756975762,4.583795782,2.056772908,14579.974
Estonia,2011,4.708288228,4.548286604,2.168316832,15686.47909
Estonia,2012,4.103187579,4.604743083,2.193973635,16250.93541
Estonia,2013,4.233054153,5.209163347,2.341092211,16546.72749
Estonia,2014,4.012752412,4.947826087,2.33388023,17089.77037
Estonia,2015,2.293609683,4.705882353,2.280570143,17395.04062
Estonia,2016,1.827250158,4.343537415,2.197178252,17938.72927
Estonia,2017,1.330401462,4.206700379,2.133012821,18954.78591
Estonia,2018,1.083287066,4.243697479,2.129518072,19669.76485
Estonia,2019,1.405772062,4.129339306,2.128427128,20399.56934
Eswatini,1994,98.22090222,14.36842105,3.64,2269.52505
Eswatini,2000,89.51477568,8.765432099,3.717277487,2471.558841
Eswatini,2009,87.21874806,10.65789474,3.698630137,3205.875216
Eswatini,2016,78.13594618,12.03738318,4.351351351,3686.215665
Ethiopia,1995,96.38393296,4.927710843,2.420118343,254.055719
Ethiopia,1999,97.61598508,3.327731092,1.894736842,257.9901016
Ethiopia,2004,96.20667452,3.183006536,1.837735849,297.5449254
Ethiopia,2010,94.07739225,3.95035461,2.032846715,470.9552753
Ethiopia,2015,90.90938088,4.71942446,2.14379085,660.6060113
Fiji,2002,44.94907932,5.472140762,2.508064516,4300.641278
Fiji,2008,39.95987422,5.294117647,2.531969309,4532.013247
Fiji,2013,38.60488631,4.596153846,2.363411619,4901.89758
Fiji,2019,52.59715679,4.130952381,2.090361446,5869.021144
Finland,1987,0.2429451672,2.673783515,1.644274809,28399.45168
Finland,1991,0.2466386751,2.724274406,1.701923077,29266.59144
Finland,1995,0.2401948229,2.731172545,1.728506787,29900.87062
Finland,2000,0.2468993678,3.180542563,1.818181818,37869.1588
Finland,2003,0.2380468042,3.244206774,1.838383838,40028.20388
Finland,2004,0.165229639,3.22519084,1.857142857,41505.47988
Finland,2005,0.2214034058,3.208198052,1.849122807,42513.519
Finland,2006,0.2156168771,3.337428337,1.875719217,44056.30967
Finland,2007,0.1377308158,3.333333333,1.877369008,46194.05983
Finland,2008,0.2256806318,3.279798762,1.862637363,46339.98058
Finland,2009,0.1371195516,3.257175227,1.837060703,42395.04483
Finland,2010,0.1628850901,3.354863222,1.862869198,43546.05619
Finland,2011,0.1207452174,3.332083958,1.871578947,44448.93852
Finland,2012,0.1826844626,3.25164594,1.852083333,43619.70304
Finland,2013,0.1725380814,3.309595202,1.8434238,43027.68962
Finland,2014,0.1606213851,3.270662695,1.835945664,42693.74812
Finland,2015,0.2133344928,3.282174556,1.847034339,42784.69836
Finland,2016,0.2120576801,3.166064982,1.804526749,43861.32391
Finland,2017,0.1352017633,3.228051392,1.82358871,45155.46603
Finland,2018,0.1985739702,3.234672304,1.821428571,45610.57926
Finland,2019,0.1607653687,3.276955603,1.814634146,46116.52771
France,1978,2.490262254,4.434604905,2.130932897,22593.2059
France,1984,3.494502542,4.523121387,2.052459016,24564.04948
France,1989,1.985103672,4.155063291,2.02,27843.40811
France,1994,0.2493928961,4.149400218,2.059539919,29225.95045
France,2000,0.2447461379,4.083949314,2.054448871,33583.85744
France,2003,0.41566759,3.86097561,1.998737374,34176.55573
France,2004,0.2968087319,3.842680608,1.988929889,34885.84386
France,2005,0.3088168115,3.680227058,1.923362176,35199.73432
France,2006,0.2070139825,3.825536062,1.950310559,35811.34379
France,2007,0.1231519459,4.045914069,2.070043103,36453.43482
France,2008,0.1223772493,4.031171019,2.038338658,36342.70399
France,2009,0.3996584972,4.215643907,2.023858921,35117.32352
France,2010,0.3352079473,4.185848252,2.073917635,35625.47404
France,2011,0.2201302417,4.064597315,2.035714286,36230.96922
France,2012,0.3102012392,4.087837838,2.037894737,36168.93936
France,2013,0.2029295497,4.004201681,2.010548523,36190.61048
France,2014,0.1548144935,3.948347107,1.96807415,36363.99158
France,2015,0.3389444586,3.981171548,1.937881874,36638.18493
France,2016,0.2517246848,3.953915171,1.946787149,36941.93624
France,2017,0.1005849593,3.858651503,1.921132457,37678.9273
France,2018,0.1427243446,3.888439774,1.939516129,38276.46942
Gabon,2005,55.07760059,6.263157895,2.674157303,7504.259959
Gabon,2017,31.22466961,6.092071611,2.463288521,7145.117564
Gambia,1998,96.4660799,8.818181818,3.129032258,690.9004003
Gambia,2003,90.8515547,8.135802469,3.093896714,724.470294
Gambia,2010,86.3437873,6.015151515,2.553054662,753.1767906
Gambia,2015,81.15464246,4.487179487,2.215189873,660.7235712
Georgia,1996,51.99076433,5.91372549,2.271084337,1191.181062
Georgia,1997,73.90798709,7.059602649,2.461893764,1359.392793
Georgia,1998,74.08225555,6.472049689,2.35214447,1436.711916
Georgia,1999,79.5834849,6.486111111,2.425974026,1508.656511
Georgia,2000,81.62113766,6.591240876,2.460490463,1566.560257
Georgia,2001,83.53518602,5.964788732,2.413105413,1667.508007
Georgia,2002,72.72925258,5.546391753,2.318965517,1774.636442
Georgia,2003,71.96414875,5.616580311,2.321199143,1984.244331
Georgia,2004,70.03500243,5.604060914,2.257668712,2112.261319
Georgia,2005,71.66972294,5.697916667,2.31779661,2329.570854
Georgia,2006,72.71340225,5.587628866,2.346320346,2563.543091
Georgia,2007,74.11625334,5.715846995,2.334821429,2901.104094
Georgia,2008,70.23255058,5.876923077,2.372670807,2980.309535
Georgia,2009,70.50346984,5.815384615,2.382352941,2897.130877
Georgia,2010,70.6067727,6.26519337,2.402542373,3100.723427
Georgia,2011,69.02912663,6.365591398,2.431211499,3356.997868
Georgia,2012,65.52386394,6.114832536,2.415879017,3597.203764
Georgia,2013,59.99789742,5.822033898,2.397905759,3738.70504
Georgia,2014,56.96309221,5.484615385,2.330065359,3902.568799
Georgia,2015,56.23028492,5.163636364,2.297734628,4014.185944
Georgia,2016,56.27523639,5.25631769,2.333333333,4128.385603
Georgia,2017,53.86493969,5.595505618,2.338028169,4327.727585
Georgia,2018,53.8876854,5.387453875,2.267080745,4539.087522
Georgia,2019,54.22808676,4.940350877,2.189735614,4773.423309
Georgia,2020,58.26114761,4.856060606,2.126036484,4458.102011
Germany,1991,0.1992411291,3.653361345,1.987428571,30754.55822
Germany,1992,0.2377507614,3.613410596,1.957399103,31108.55743
Germany,1993,0.2432306408,3.497179694,1.941834452,30602.8305
Germany,1994,0.735376564,3.641868512,1.885778275,31226.31856
Germany,1995,0.4852861647,3.607112616,1.895439377,31615.44279
Germany,1996,0.4862680769,3.546938776,1.914096916,31778.08441
Germany,1997,0.2187686083,3.565471226,1.902113459,32300.30457
