ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2021 dollars),Cost/km (2021 dollars),Source2,Reference,,
,CN,Shenyang,,Line 10 Phase 1,2012,2020,0,49.9,100%,49.9,,,37,117,80,1435,1,,"29,710.00",CNY,2016,0.25069964,7457.21,149.4,0,0,0,0,1.129008737,"8,419.30",168.7,,http://www.symtc.com/content.php?5894,,
8050,CN,Tianjin,,Z2 Phase 1,2017,2020,0,52.8,33.90%,17.9,0,0,5,,80,1435,1,Plan,"29,975.00",CNY,2015,0.2583514029,7733.55,146.5,0,0,0,0,1.143251328,"8,841.40",167.5,Media,https://wenku.baidu.com/view/801ab19a8ad63186bceb19e8b8f67c1cfbd6ee6e.html,,
7897,CN,Nanjing,,Line 7,2019,2024,0,35.49,100%,35.49,,,27,117,80,1435,1,,"30,186.00",CNY,2019,0.2376233859,7184.27,202.4,0,0,0,0,1.059896658,"7,614.60",214.6,Trade,http://www.rail-transit.com/project/show.php?itemid=188,,
8098,CN,Kunming,,Line 4,2020,2025,0,43.5,100%,43.5,,,26,117,80,1435,1,,"30,302.00",CNY,2020,0.239311224,7242.18,166.5,0,0,0,0,1.046980229,"7,582.40",174.3,,https://www.kankanyn.com/jianwen/34919.html,,
8195,BH,Bahrain,,Phase 2,2020,2025,1,72.7,0.00%,0,0,0,,,65,1435,1,,"1,500",BD,2010,6.016568707,7500,103.2,0,0,0,0,1.242662435,"9,320.00",128.2,Media,http://www.tradearabia.com/news/stn_178416.html,,
,CN,Xiamen,Quanzhou-Xiamen-Zhangzhou Regional Rail R1,Quanzhou-Xiamen-Zhangzhou Regional Rail R1 (Xiamen Section),2021,2028,1,51.2,0,,,51.2,4,,200,1435,1,,"30,320.00",CNY,2021,0.238814981,7246.48,141.5,0,0,0,0,1,"7,246.50",141.5,,http://www.rail-transit.com/project/show.php?itemid=622,,
7936,CN,Hefei,,Line 5 Phase 1,2013,2017,0,40.22,100%,40.22,,,33,117,80,1435,1,,"30,638.00",CNY,2020,0.239311224,7322.48,182.1,0,0,0,0,1.046980229,"7,666.50",190.6,Trade,http://www.rail-transit.com/project/show.php?itemid=85,,
7571,TW,Taipei,,Airport MRT,2006,2017,0,51,21.00%,10.7,0,0,22,,90,1435,0,Wiki,"113,850",TWD,2011,0.225236035,7559.64,148.2,0,0,0,0,1.204637702,"9,106.60",178.6,Media,https://www.straitstimes.com/asia/east-asia/taipei-airport-rail-line-ready-to-roll,,
8200,AE,Dubai,Red Line,Phase 1 - Red Line,2005,2010,0,35,13.43%,4.7,0,0,29,,95,1435,0,Trade,"4,200",USD,2005,0.67593134,7560,216,0,0,0,0,1.387455197,"10,489.20",299.7,,,,
,CN,Taizhou,Line S2,Line S2,2021,2026,0,66.3,28%,18.65,,,22,92,80,1435,1,,"30,800.00",CNY,2021,0.238814981,7361.2,111,0,0,0,0,1,"7,361.20",111,,http://www.zjtz.gov.cn/art/2021/8/25/art_1229049733_59046724.html,,
8025,CN,Zhengzhou,,Line 8 Phase 1,2019,2024,0,50.63,100%,50.63,,,27,138,80,1435,1,,"31,019.49",CNY,2021,0.238814981,7413.66,146.4,0,0,0,0,1,"7,413.70",146.4,Media,https://4g.dahe.cn/news/20191106554486,,
7944,CN,Chongqing,Line 10,,2014,2020,0,44.09,81.15%,35.78,7.06,1.3171,27,,80,1435,1,Plan,"31,098.00",CNY,2018,0.2364514501,7370.23,167.2,0,0,0,0,1.079101738,"7,953.20",180.4,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,,
7931,CN,Guiyang,,Line 3 Phase 1,2018,2023,0,43.135,100.00%,43.135,0,0,29,,80,1435,1,Media,"31,545.00",CNY,2017,0.239016533,7539.26,174.8,0,0,0,0,1.105458551,"8,334.30",193.2,Media,https://baike.baidu.com/item/%E8%B4%B5%E9%98%B3%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A3%E5%8F%B7%E7%BA%BF/16024214#reference-[2]-15957490-wrap,,
7456,ES,Barcelona,,L9/10,2003,2026,0,47.8,91.00%,43.7,0,0,52,,80,1445,1,Plan,"5,954",EUR,2014,1.509755284,7740.2,161.9,1,47.8,43.7,0,1.14460834,"8,859.50",185.3,Plan,https://www.eib.org/en/projects/pipelines/all/20160937,,
,CN,Qingdao,Line 8,Line 8,2021,2027,0,61.4,94,57.716,3.684,0,11,117,80,1435,0,,"32,100.00",CNY,2021,0.238814981,7671.9,124.9,0,0,0,0,1,"7,671.90",124.9,,http://www.rail-transit.com/project/show.php?itemid=187,,
8169,CN,Dongguan,Line 3,Line 3 Phase 1,2023,2028,0,50.14,100.00%,50.1,0,0,18,,80,1435,1,Plan,"32,178",CNY,2019,0.2376233859,7658.36,152.7,0,0,0,0,1.059896658,"8,117.10",161.9,Plan,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18775,,
7777,CN,Beijing,,Line 12,2017,2021,0,29.2,100.00%,29.2,0,0,21,,100,1435,0,Plan,"32,400.00",CNY,2015,0.2583514029,8359.2,286.3,0,0,0,0,1.143251328,"9,556.70",327.3,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7328,KR,Seoul,,2020s program,2020,2028,0,71,100.00%,71,0,0,53,,80,1435,1,Media,"7,230,200",KRW,2024,0.001202008643,7953.22,112,1,71,71,0,1,"7,953.20",112,Media,http://news1.kr/articles/?3552208,,
,CN,Chengdu,Line 5,Line 5 Phase 1 and 2 (redesign),2015,2020,0,49,68%,33.2,0,0,39,184,80,1435,1,,"32,480.00",CNY,2018,0.2364514501,7697.76,157.1,0,0,0,0,1.079101738,"8,306.70",169.5,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201505/t20150518_1146000.html,,
,CN,Guangzhou,Line 22,Line 22 Northern Extension,2020,2025,1,39,100%,39,,,,184,80,1435,1,,"32,500.00",CNY,2020,0.239311224,7767.5,199.2,0,0,0,0,1.046980229,"8,132.40",208.5,,http://gd.people.com.cn/n2/2020/0805/c123932-34206133.html,,
7945,CN,Nanjing,,Line 6,2019,2023,0,32.365,100%,32.365,,,19,117,80,1435,1,,"32,870.00",CNY,2021,0.238814981,7855.93,242.7,0,0,0,0,1,"7,855.90",242.7,Trade,http://www.rail-transit.com/project/show.php?itemid=205,,
7825,CN,Nanjing,,Line 5,2021,2026,0,37.4,100%,37.4,,,30,138,80,1435,1,,"33,458.00",CNY,2021,0.238814981,7996.46,213.8,0,0,0,0,1,"7,996.50",213.8,Trade,http://www.rail-transit.com/project/show.php?itemid=105,,
7770,CN,Shanghai,Line 23 Phase 1,,2021,2027,0,28,100.00%,28,0,0,22,,80,1435,1,Plan,"33,729.00",CNY,2018,0.2486408669,7993.77,285.5,0,0,0,0,1.079101738,"8,626.10",308.1,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
8066,CN,Chongqing,,Ring Line,2012,2016,0,50.93,86%,43.622,,,33,117,80,1435,1,,"34,163.00",CNY,2014,0.2660388151,9087.36,178.4,0,0,0,0,1.14460834,"10,401.50",204.2,,http://www.gzcy.org/uploadfile/2013/0930/20130930103001739.pdf,,
,CN,Chongqing,,Line 27,2021,2027,1,51.789,98%,50.529,,,14,138,80,1435,1,,"34,587.00",CNY,2021,0.238814981,8266.293,159.6,0,0,0,0,1,"8,266.30",159.6,,http://www.rail-transit.com/project/show.php?itemid=457,http://fzggw.cq.gov.cn/zwgk/zfxxgkml/sphzbaxx/202011/t20201103_8406228_wap.html,
,CN,Yiwu,,Phase 1 Program,2020,2025,0,107.17,90,96.453,,10.717,31,117,80,1435,1,Trade,"34,683.00",CNY,2020,0.239311224,8289.24,77.3,0,0,0,0,1.046980229,"8,678.70",81,Trade,http://www.rail-transit.com/project/show.php?itemid=78,,
,CN,Chengdu,Line 18,Line 18 Phase 1 and 2,2016,2019,0,58.6,65%,37.9,0,0,13,184,80,1435,1,,"34,700.00",CNY,2018,0.2364514501,8223.9,140.3,0,0,0,0,1.079101738,"8,874.40",151.4,,http://www.rail-transit.com/project/show.php?itemid=291,,
7280,AU,Melbourne,,Metro Tunnel,2018,2025,0,9,100.00%,9,0,0,5,,110,1600,1,Plan,"12,584",AUD,2021,0.6908090618,8683.236,964.8,0,0,0,1,1,"8,683.20",964.8,Plan,https://www.audit.vic.gov.au/report/melbourne-metro-tunnel-project-phase-2-main-works?section=,,
8026,CN,Chengdu,,Line 19 Phase 2,2019,2024,0,42.87,100%,42.87,,,12,184,80,1435,1,,"35,518.00",CNY,2019,0.2376233859,8453.28,197.2,0,0,0,0,1.059896658,"8,959.60",209,Plan,http://www.rail-transit.com/project/show.php?itemid=470,,
,CN,Hangzhou,Line 5,Line 5 Phase 1,2014,2020,0,51.6,100%,51.6,,,36,117,80,1435,1,,"36,064.00",CNY,2017,0.239016533,8619.296,167,0,0,0,0,1.105458551,"9,528.30",184.7,,http://www.rail-transit.com/project/show.php?itemid=313,,
8073,CN,Xiamen,Line 4,Line 4,2017,2022,0,69.6,44.83%,31.2,0,0,18,,80,1435,1,Plan,"36,256.00",CNY,2016,0.25069964,9100.26,130.8,0,0,0,0,1.129008737,"10,274.30",147.6,Plan,http://www.gov.cn/xinwen/2016-10/13/5118393/files/fc4eeffb973d4e0297ef1fb6bcaa4e73.pdf,,
7843,CN,Xiamen,,Line 6,2017,2022,0,44.5,100.00%,44.5,0,0,27,,80,1435,1,Plan,"36,464.00",CNY,2016,0.25069964,9152.46,205.7,0,0,0,0,1.129008737,"10,333.20",232.2,Plan,http://www.gov.cn/xinwen/2016-10/13/5118393/files/fc4eeffb973d4e0297ef1fb6bcaa4e73.pdf,,
8162,CN,Dongguan,Line 1,Line 1 Phase 3,2021,2026,0,51.5,100%,51.5,,,20,117,80,1435,1,,"36,807",CNY,2019,0.2376233859,8760.07,170.1,0,0,0,0,1.059896658,"9,284.80",180.3,Plan,https://baijiahao.baidu.com/s?id=1638089292564878111&wfr=spider&for=pc,,
7763,CN,Shanghai,Line 21 Phase 1,,2022,2026,0,28,100.00%,28,0,0,16,,80,1435,1,Plan,"36,956",CNY,2018,0.2486408669,8758.57,312.8,0,0,0,0,1.079101738,"9,451.40",337.5,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf; https://baike.baidu.com/item/%E4%B8%8A%E6%B5%B7%E5%9C%B0%E9%93%8121%E5%8F%B7%E7%BA%BF,,
7163,US,San Francisco,,BART to San Jose,2022,2030,0,9.6,83.00%,8,0,0,4,,110,1435,0,Plan,"9,100",USD,2026,1,9100,947.9,0,0,0,1,1,"9,100.00",947.9,Media,https://www.mercurynews.com/2021/10/25/federal-government-awards-2-3-billion-for-barts-san-jose-extension/,,
7811,CN,Guangzhou,,Line 12,2018,2023,0,37.6,100%,37.6,,,25,138,80,1435,1,,"37,500.00",CNY,2020,0.239311224,8962.5,238.4,0,0,0,0,1.046980229,"9,383.60",249.6,Trade,http://www.rail-transit.com/project/show.php?itemid=252,,
8177,SA,Riyadh,,Orange,2014,2017,0,40.7,14.00%,5.7,0,0,20,,90,1435,0,Trade,"5,002",USD,2013,0.6000722487,9103.64,223.7,0,0,0,0,1.163176037,"10,589.10",260.2,Media,,,
8160,CN,Dongguan,Line 1,Line 1 Phase 1,2021,2026,0,57.46,86%,49.4,0,0,25,117,80,1435,1,,"37,976",CNY,2019,0.2376233859,9038.29,157.3,0,0,0,0,1.059896658,"9,579.70",166.7,Plan,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18775,,
,CN,Guangzhou,Line 18,Line 18 North,2021,2026,1,41.1,100%,41.1,,,10,184,80,1435,1,,"38,130.00",CNY,2021,0.238814981,9113.07,221.7,0,0,0,0,1,"9,113.10",221.7,,http://www.rail-transit.com/project/show.php?itemid=619,,
7784,CN,Shenzhen,Line 12,Line 12,2017,2022,0,40,100.00%,40,0,0,33,,80,1435,1,Plan,"38,140.00",CNY,2017,0.239016533,9115.46,227.9,0,0,0,0,1.105458551,"10,076.80",251.9,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
7906,CN,Xi'an,,Line 8,2020,2024,0,50,100.00%,50,0,0,35,,80,1435,1,Plan,"38,286.00",CNY,2019,0.2376233859,9112.07,182.2,0,0,0,0,1.059896658,"9,657.90",193.2,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201907/W020190910670748591840.pdf,,
7537,IN,Bangalore,,Phase 1,2006,2017,0,42.3,20.00%,8.5,0,0,41,,80,1435,0,Wiki,"144,050",INR,2011,0.06431054688,9219.2,217.9,0,0,0,0,1.204637702,"11,105.80",262.5,Media,https://economictimes.indiatimes.com/industry/transportation/railways/cost-and-time-overrun-marks-bengaluru-metro-phase-i/articleshow/57550535.cms,,
,SG,Singapore,Circle Line,Circle Line Stages 1-5,2002,2012,0,35.5,100%,35.5,,,30,70,80,1435,0,Wiki,"8,000",SGD,2007,1.157570861,9280,261.4,0,0,0,1,1.306874632,"12,127.80",341.6,Media,https://www.sgcarmart.com/news/article.php?AID=21019,,
7755,CN,Shanghai,Line 20 Phase 1,,2022,2027,0,19.8,100.00%,19.8,0,0,16,,80,1435,1,Plan,"39,354.00",CNY,2018,0.2364514501,9326.9,471.1,0,0,0,0,1.079101738,"10,064.70",508.3,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7547,IN,Hyderabad,,Phase 1,2012,2020,0,72,0.00%,0,72,0,66,,80,1435,1,Media,"188,000",INR,2016,0.05025447105,9400,130.6,0,0,0,0,1.129008737,"10,612.70",147.4,Media,https://www.indiatoday.in/india/story/hyderabad-metro-project-delay-by-l-and-t-pushes-up-cost-by-over-30-per-cent-1094750-2017-11-26,,
,CN,Fuzhou,,F1 Express Line,2021,2024,0,62.4,76%,47.2,,,15,138,350,1435,1,,"39,890.00",CNY,2021,0.238814981,9533.71,152.8,0,0,0,0,1,"9,533.70",152.8,,https://new.qq.com/omn/20210613/20210613A08PZJ00.html,,
7416,US,New York,,Gateway,2019,2026,1,5.3,100.00%,5.3,0,0,0,,70,1435,1,Measured,"9,500",USD,2023,1,9500,1792.5,0,0,0,1,1,"9,500.00","1,792.50",Plan,https://www.masstransitmag.com/rail/infrastructure/press-release/21094267/gateway-program-the-hudson-tunnel-projects-trims-14-billion-with-new-financial-plan,,
7819,CN,Shanghai,,Jiamin Line,2021,2027,1,41.36,94%,38.68,,,17,184,120,1435,1,,"39,900.00",CNY,2021,0.238814981,9536.1,230.6,0,0,0,0,1,"9,536.10",230.6,Trade,http://www.rail-transit.com/project/show.php?itemid=343,https://www.seetao.com/details/82868.html,
,CN,Jinan,,Line 4 Phase 1,2021,2026,0,40.3,1,40.3,,,33,138,80,1435,1,,39900,CNY,2021,0.238814981,9536.1,236.6,0,0,0,0,1,"9,536.10",236.6,,http://www.rail-transit.com/project/show.php?itemid=617,,
,CN,Qingdao,,Line 1 + Line 7 Phase 1,2021,2025,0,59.97,100%,59.97,,,40,117,80,1435,0,,"39,990.00",CNY,2021,0.238814981,9557.61,159.4,0,0,0,0,1,"9,557.60",159.4,,http://www.rail-transit.com/project/show.php?itemid=229,,
,CN,Huizhou,Line 1,,2018,2023,0,71.2,20%,14.24,0,56.96,27,,80,1435,1,map,"40,000.00",CNY,2018,0.2364514501,9480,133.1,0,0,0,0,1.079101738,"10,229.90",143.7,,http://www.rail-transit.com/project/show.php?itemid=230,,
,CN,Xiamen,,Line 9,2021,2026,0,44.2,100%,44.2,,,24,117,80,1435,1,,"40,537.22",CNY,2021,0.238814981,9688.39558,219.2,0,0,0,0,1,"9,688.40",219.2,,http://www.rail-transit.com/project/show.php?itemid=658,,
8208,EG,Cairo,Line 2,Line 2,1993,2005,0,22,43.18%,9.5,0,0,20,,80,1435,0,Trade,"9,700",EGP,2005,0.9869733912,9700,440.9,0,0,0,0,1.387455197,"13,458.30",611.7,Media,,,
7827,CN,Shenzhen,,Line 14,2020,2025,0,50.34,100%,50.34,,,17,184,80,1435,1,,"41,005.00",CNY,2020,0.239311224,9800.2,194.7,0,0,0,0,1.046980229,"10,260.60",203.8,Trade,http://www.rail-transit.com/project/show.php?itemid=175,,
7778,CN,Guangzhou,Line 13,Line 13 Phase 2,2019,2024,0,33.5,100%,33.5,,,23,184,80,1435,1,,"41,085.00",CNY,2019,0.2376233859,9778.23,291.9,0,0,0,0,1.059896658,"10,363.90",309.4,,http://www.rail-transit.com/project/show.php?itemid=350,,
,EG,Cairo - New Capital,Capital LRT,Capital LRT All Phases,2018,2023,1,103.31,0.00%,0,,103.31,18,,120,1435,1,Plan,"1,240",USD,2022,0.2135735584,111600000,1080243.9,0,0,0,0,1,"111,600,000.00","1,080,243.90",Trade,http://www.nat.gov.eg/LocationActivity.aspx?id=2118,http://www.nat.gov.eg/LocationActivity.aspx?id=2085,https://www.enr.com/articles/42694-chinese-firm-wins-egyptian-light-rail-project-pact
7776,CN,Beijing,,Line 3 Phase 1+2,2016,2021,0,37.4,55.61%,20.8,0,0,27,,100,1435,0,Plan,"41,500.00",CNY,2015,0.2583514029,10707,286.3,0,0,0,0,1.143251328,"12,240.80",327.3,Plan,http://www.gov.cn/xinwen/2018-02/18/content_5267552.htm; https://zh.m.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
7370,IN,Delhi,Phase 4,Phase 4 second half,2019,2025,0,42.3,35.00%,14.7,0,0,43,,80,1435,1,Media,"215,364",INR,2022,0.0415636477,10122.0845,239.3,0,0,0,0,1,"10,122.10",239.3,Media,https://economictimes.indiatimes.com/news/politics-and-nation/operational-loss-in-delhi-metro-phase-iv-project-to-be-borne-by-delhi-govt-sc/articleshow/71008680.cms,,
7937,CN,Hangzhou,Line 3,Line 3 Phase 1,2017,2021,0,52.9,100%,52.9,,,35,117,80,1435,1,,"42,062.00",CNY,2020,0.239311224,10052.82,190,0,0,0,0,1.046980229,"10,525.10",199,Trade,http://www.rail-transit.com/project/show.php?itemid=136,,
,EG,Alexandria-Port Sa'id,Abo Qir-Port Sa'id LRT,Abo Qir-Port Sa'id LRT,2016,2023,1,280,0.00%,0,0,280,16,,120,1435,1,Plan,"11,280",EUR,2024,0.2135735584,115200000,411428.6,0,0,0,0,1,"115,200,000.00","411,428.60",,http://www.nat.gov.eg/LocationActivity.aspx?id=2097,,
,CN,Shijiazhuang,,First,2012,2020,0,59.6,100%,59.6,,,52,138,80,1435,1,,"42,190.00",CNY,2016,0.25069964,10589.69,177.7,0,0,0,0,1.129008737,"11,955.90",200.6,,http://www.gov.cn/jrzg/2012-09/28/content_2235330.htm,,
,CN,Foshan,Line 3 Phase 1,,2016,2022,0,69.5,86%,59.5,0,0,37,117,80,1435,1,,"42,572.00",CNY,2019,0.2376233859,10132.136,145.8,0,0,0,0,1.059896658,"10,739.00",154.5,,https://3g.163.com/dy/article/EBK3L3990525EER4.html,,
,CN,Hangzhou,,K1 Airport Line,2019,2022,0,59.1316,79%,46.5,,,15,138,120,1435,1,,"43,206.00",CNY,2021,0.238814981,10326.234,174.6,0,0,0,0,1,"10,326.20",174.6,,http://www.rail-transit.com/project/show.php?itemid=116,,
,CN,Xuzhou,,"First Phase Program (Lines 1, 2 and 3)",2013,2020,0,67,90%,60.6,,,,117,80,1435,1,Media,"44,328.00",CNY,2017,0.239016533,10594.392,158.1,0,0,0,0,1.105458551,"11,711.70",174.8,Media,http://www.ciecc.com.cn/art/2013/3/8/art_1599_30934.html,https://new.qq.com/omn/20190117/20190117A1GO47.html,
7274,AU,Sydney,,Metro City & SW,2017,2024,0,30,51.00%,15.3,0,0,7,,100,1067,1,Wiki,"15,500",AUD,2021,0.6908090618,10695,356.5,0,0,0,1,1,"10,695.00",356.5,Media,https://www.abc.net.au/news/2020-02-21/nsw-government-confirms-three-billion-metro-budget-blowout/11986968,,
,CN,Foshan,,Line 4 Phase 1,2021,2026,0,55.91,88%,49.1,,,33,117,80,1435,1,,"44,601.00",CNY,2021,0.238814981,10659.639,190.7,0,0,0,0,1,"10,659.60",190.7,,rail-transit.com/project/show.php?itemid=649,http://fs.fccs.com/news/6022708.html,https://www.ndrc.gov.cn/xxgk/zcfb/pifu/202101/t20210126_1316566.html?code=&state=123
7464,BD,Dhaka,,Line 6,2015,2022,0,21.3,0.00%,0,21.3,0,16,,100,1435,1,Media,"334,720",BDT,2019,0.03196044857,10711.04,502.9,0,0,0,0,1.059896658,"11,352.60",533,Media,https://www.thedailystar.net/news/bangladesh/transport/news/metro-now-set-cost-50pc-more-3072816,,
7553,IN,Chennai,Phase 1,Phase 1,2009,2019,0,45.1,53.00%,24,0,0,34,,80,1435,1,Trade,"200,000",INR,2014,0.05438758519,10800,239.5,0,0,0,0,1.14460834,"12,361.80",274.1,Media,https://www.business-standard.com/article/current-affairs/phase-ii-chennai-metro-project-to-cost-rs-36-000-cr-114022800932_1.html,,
,CN,Guangzhou,,Line 11,2019,2024,0,44.2,100%,44.2,,,32,184,80,1435,1,,"45,521.00",CNY,2019,0.2376233859,10833.998,245.1,0,0,0,0,1.059896658,"11,482.90",259.8,,http://www.rail-transit.com/project/show.php?itemid=87,,
,CN,Shanghai,,Line 18,2016,2021,0,36.85,100%,36.85,,,26,138,80,1435,1,,"45,937.00",CNY,2019,0.2376233859,10933.006,296.7,0,0,0,0,1.059896658,"11,587.90",314.5,,http://www.rail-transit.com/project/show.php?itemid=281,,
7411,US,New York,,East Side Access,2007,2022,1,2.8,100.00%,2.8,0,0,1,,70,1435,0,Measured,"11,000",USD,2015,1,11000,3928.6,0,0,0,1,1.143251328,"12,575.80","4,491.30",Media,https://www.nytimes.com/2018/04/25/nyregion/mta-east-side-access-11-billion.html,,
7603,PE,Lima,,Line 2,2014,2025,0,35,100.00%,35,0,0,35,,80,1435,1,Trade,"5,836",USD,2019,0.5555555556,11088.4,316.8,0,0,0,0,1.059896658,"11,752.60",335.8,Plan,https://projects.worldbank.org/en/projects-operations/project-detail/P145610,,
9461,CN,Shanghai,,Line 15,2016,2021,0,42.3,100%,42.3,,,30,138,80,1435,1,,"47,683.00",CNY,2019,0.2376233859,11348.55,268.3,0,0,0,0,1.059896658,"12,028.30",284.4,Trade,http://www.rail-transit.com/project/show.php?itemid=287,,
9817,US,Honolulu,,HART,2011,2026,0,32,0.00%,0,0,0,21,,80,1435,0,Trade,"11,371",USD,2018,1,11371,355.3,0,0,0,1,1.079101738,"12,270.50",383.5,Media,https://www.hawaiibusiness.com/hart-history-hawaii-rail-project-when-finished-budget/,,
7954,CN,Shanghai,,Airport Contact Line,2019,2025,0,68.6,83.00%,56.7,0,0,9,,120,1435,1,Plan,"48,054.00",CNY,2018,0.2364514501,11388.8,166,0,0,0,0,1.079101738,"12,289.70",179.1,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
,CN,Guangzhou,,Nansha-Zhuhai (Zhongshan) intercity or Line 18,2020,2025,1,79,100%,79,,,,184,80,1435,1,,"48,600.00",CNY,2020,0.239311224,11615.4,147,0,0,0,0,1.046980229,"12,161.10",153.9,,http://gd.people.com.cn/n2/2020/0805/c123932-34206133.html,,
7922,CN,Guangzhou,Line 18,Line 18,2017,2023,1,62.5,100%,62.5,,,9,184,80,1435,1,,"48,600.00",CNY,2020,0.239311224,11615.4,185.8,0,0,0,0,1.046980229,"12,161.10",194.6,Trade,http://www.rail-transit.com/project/show.php?itemid=170,http://www.gov.cn/xinwen/2017-03/23/content_5180079.htm,
7369,IN,Delhi,Phase 4,Phase 4 first half,2019,2025,0,61.7,36.00%,22.3,0,0,46,,80,1435,1,Media,"249,487",INR,2022,0.0415636477,11725.8655,190,0,0,0,0,1,"11,725.90",190,Media,https://housing.com/news/delhi-metro-phase-iv-finally-approved-government/,,
8171,SA,Riyadh,,Blue,2015,2016,0,38,42.63%,16.2,0,0,22,,90,1435,0,Trade,"6,561",USD,2013,0.6000722487,11941.02,314.2,0,0,0,0,1.163176037,"13,889.50",365.5,Plan,http://www.riyadhmetro.sa/,,
7579,TW,Kaohsiung,,Red and Orange Lines,2001,2008,0,43,74.00%,31.8,0,0,38,,90,1435,0,Measured,"181,300",TWD,2004,0.301350695,12038.32,280,0,0,0,0,1.434462679,"17,268.50",401.6,Trade,https://www.railjournal.com/in_depth/taiwan-transit-in-transition,,
7794,CN,Beijing,,Line 16,2013,2021,0,49.8,100.00%,49.8,0,0,29,,100,1435,1,Media,"49,500",CNY,2013,0.2729522102,13513.5,271.4,0,0,0,0,1.163176037,"15,718.60",315.6,Media,http://www.bjnews.com.cn/news/2016/11/25/424943.html; https://baijiahao.baidu.com/s?id=1633332748114018963&wfr=spider&for=pc,,
9820,US,Seattle,,West Seattle and Ballard,2026,2036,0,19,32.00%,6,0,0,13,,90,1435,1,Plan,"12,341",USD,2020,1,12341,649.5,0,0,0,1,1.046980229,"12,920.80",680,Plan,https://publicola.com/wp-content/uploads/2021/01/Presentation-Updated-Project-Cost-Estimates-210107.pdf,,
7793,CN,Beijing,,Line 17,2015,2022,0,49.7,100%,49.7,,,20,184,100,1435,1,,"51,085.00",CNY,2019,0.2376233859,12158.23,244.6,0,0,0,0,1.059896658,"12,886.50",259.3,Trade,http://www.rail-transit.com/project/show.php?itemid=92,,
8224,EG,Cairo,,Line 6,2017,2023,0,21,65.24%,13.7,0,0,24,,80,1435,0,Trade,"4,000",USD,2017,0.306128416,12400,590.5,0,0,0,0,1.105458551,"13,707.70",652.7,Media,https://tunnelbuilder.com/News/New-metro-line-6-in-Cairo-deal-signed-.aspx,,
,EG,Cairo,Line 6,All Phases,2021,2025,0,19,72.11%,13.7,0,5.3,,,80,1435,0,Plan,"3,500",USD,2016,0.390155329,12600,663.2,0,0,0,0,1.129008737,"14,225.50",748.7,,http://www.nat.gov.eg/LocationActivity.aspx?id=2093,,
8218,EG,Cairo,,Line 4 (4 Phases),2019,2025,0,19,100,19,#N/A,#N/A,17,,80,1435,0,,"3,600",USD,2019,0.2317836537,12960,682.1,0,0,0,0,1.059896658,"13,736.30",723,,,,
7466,BD,Dhaka,,Line 5,2020,2028,0,19.6,70.00%,14,0,0,14,,100,1435,1,Media,"412,380",BDT,2024,0.03187386825,13196.16,673.3,0,0,0,0,1,"13,196.20",673.3,Media,https://bdnews24.com/economy/2019/10/15/govt-approves-two-more-metro-rail-projects-worth-tk-938bn,,
,CN,Shenzhen,Shenhui,Shenhui Mainline ICR,2021,2026,1,58.738,100%,58.738,,,11,184,120,1435,1,,"51,750.00",CNY,2021,0.238814981,12368.25,210.6,0,0,0,0,1,"12,368.30",210.6,,http://drc.gd.gov.cn/xmgs/content/post_3719459.html,,
